Date,Store_Id,Item,Product,Size,Predicted_Demand,Projected_Stock,Stock_Status,Initial_Stock,Stock_Level,Orders_Received,Weeks_Of_Supply,Order_Quantity
2025-07-27,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7192190926.0,DIGIORNO ULTRA THIN CARNIVR PIZA,15.00 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-10,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-17,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-24,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-31,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,10.0
2025-08-07,104.0,7192197185.0,TOMBSTONE PEPPERONI PIZZA,19.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218056624.0,RED BARON 4 MEAT PIZZA,21.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218056632.0,RED BARON DEEP DISH MEAT TRIO,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218056638.0,RED BARON DEEP DISH CHEESE,11.2 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,10.0
2025-07-10,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,10.0
2025-07-17,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,10.0
2025-07-24,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,10.0
2025-07-31,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,10.0
2025-08-07,104.0,7218063187.0,RED BARON D/D/ BACON SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218063193.0,RED BARON D/D/ SAUSAGE SCRAMBLE,11.72 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
